timestamp,PC,PCD,CH_data
1637046908099,60,0,28376 35443 26850 32807 32819 352 32670 37
1637046908098,61,0,28376 35443 26855 32812 32840 328 32677 37
1637046908099,62,0,28376 35443 26862 32817 32861 305 32685 37
1637046908100,63,0,28376 35443 26869 32822 32882 282 32692 38
1637046908100,0,111,28376 35443 26876 32827 32901 261 32700 38
1637046908100,1,65,28376 35443 26885 32833 32919 239 32708 39
1637046908100,2,177,28376 35443 26894 32840 32936 219 32716 40
1637046908139,3,24,28376 35443 26903 32846 32951 200 32723 41
1637046908139,4,250,28376 35443 26913 32852 32963 181 32730 42
1637046908139,5,139,28376 35443 26923 32859 32974 164 32736 43
1637046908141,6,85,28376 35443 26932 32865 32983 148 32742 44
1637046908141,7,1,28376 35443 26942 32871 32990 132 32747 46
1637046908141,8,30,28376 35443 26952 32876 32996 118 32750 47
1637046908141,9,77,28376 35443 26962 32882 32999 105 32753 49
1637046908141,10,0,28376 35443 26971 32887 33001 93 32755 50
1637046908141,11,1,28376 35443 26980 32892 33001 82 32756 52
1637046908143,12,0,28376 35443 26988 32896 32999 72 32756 54
1637046908143,13,0,28376 35443 26996 32901 32997 63 32754 56
1637046908143,14,0,28376 35443 27004 32904 32994 56 32752 58
1637046908185,15,2,28376 35443 27011 32908 32989 49 32750 60
1637046908185,16,84,28376 35443 27018 32912 32985 44 32746 62
1637046908185,17,97,28376 35443 27025 32915 32981 39 32742 64
1637046908185,18,49,28376 35443 27032 32918 32976 35 32738 66
1637046908186,19,24,28376 35443 27038 32922 32973 33 32734 68
1637046908187,20,130,28376 35443 27044 32925 32970 31 32730 69
1637046908186,21,182,28376 35443 27050 32928 32968 30 32726 71
1637046908187,22,85,28376 35443 27056 32931 32967 30 32723 73
1637046908186,23,1,28376 35443 27062 32934 32967 31 32721 75
1637046908187,24,30,28376 35443 27067 32937 32968 32 32720 76
1637046908229,25,77,28376 35443 27072 32939 32970 34 32719 78
1637046908229,26,0,28376 35443 27077 32942 32974 37 32720 79
1637046908229,27,2,28376 35443 27082 32945 32978 41 32721 80
1637046908231,28,0,28376 35443 27088 32949 32983 45 32724 81
1637046908231,29,0,28376 35443 27093 32952 32988 50 32727 81
1637046908231,30,0,28376 35443 27098 32956 32992 55 32732 82
1637046908231,31,0,28376 35443 27104 32959 32996 60 32737 82
1637046908231,32,0,28376 35443 27109 32963 32999 66 32744 82
1637046908231,33,0,28376 35443 27114 32966 33001 73 32751 82
1637046908231,34,0,28376 35443 27119 32970 33001 79 32759 82
1637046908233,35,0,28376 35443 27123 32973 33001 86 32767 81
1637046908233,36,0,28376 35443 27128 32977 32999 93 32775 81
1637046908233,37,0,28376 35443 27133 32981 32995 101 32784 80
1637046908275,38,17,28376 35443 27139 32985 32991 108 32793 79
1637046908275,39,1,28376 35443 27145 32990 32984 115 32802 77
1637046908275,40,30,28376 35443 27152 32994 32977 123 32811 76
1637046908277,41,79,28376 35443 27159 32998 32968 130 32819 74
1637046908277,42,0,28376 35443 27166 33003 32958 138 32827 72
1637046908277,43,3,28376 35443 27172 33007 32948 145 32835 71
1637046908277,44,0,28376 35443 27179 33011 32936 152 32842 69
1637046908277,45,0,28376 35443 27186 33016 32924 159 32848 66
1637046908277,46,0,28376 35443 27192 33020 32912 166 32854 64
1637046908320,47,0,28376 35443 27199 33024 32901 173 32859 62
1637046908320,48,0,28376 35443 27205 33028 32892 179 32864 59
1637046908320,49,0,28376 35443 27212 33032 32883 185 32868 57
1637046908320,50,0,28376 35443 27217 33036 32877 191 32872 55
1637046908321,51,0,28376 35443 27223 33039 32872 196 32875 52
1637046908322,52,0,28376 35443 27229 33043 32869 201 32878 50
1637046908321,53,0,28376 35443 27234 33046 32866 206 32880 47
1637046908322,54,17,28376 35443 27240 33050 32863 211 32882 45
1637046908321,55,1,28376 35443 27245 33054 32858 215 32883 42
1637046908322,56,10,28376 35443 27250 33057 32851 219 32883 40
1637046908323,57,79,28376 35443 27256 33061 32841 222 32883 38
1637046908323,58,0,28376 35443 27261 33064 32827 225 32882 36
1637046908323,59,4,28376 35443 27266 33068 32809 227 32880 34
1637046908365,60,0,28376 35443 27271 33072 32787 230 32876 32
1637046908365,61,0,28376 35443 27276 33075 32763 231 32872 31
1637046908365,62,0,28376 35443 27280 33079 32735 233 32866 29
1637046908366,63,0,28376 35443 27285 33083 32704 234 32860 28
1637046908367,0,111,28376 35443 27290 33086 32673 234 32852 27
1637046908366,1,65,28376 35443 27295 33090 32644 234 32844 26
1637046908367,2,177,28376 35443 27299 33094 32618 234 32835 26
1637046908366,3,24,28376 35443 27304 33098 32596 233 32825 25
1637046908367,4,250,28376 35443 27309 33102 32581 232 32815 25
1637046908366,5,139,28376 35443 27314 33106 32573 231 32805 25
1637046908368,6,85,28376 35443 27319 33110 32574 229 32795 26
1637046908368,7,1,28376 35443 27325 33114 32582 227 32786 26
1637046908368,8,30,28376 35443 27330 33117 32599 224 32778 27
1637046908409,9,77,28376 35443 27336 33121 32623 221 32771 28
1637046908409,10,0,28376 35443 27341 33124 32654 218 32766 30
1637046908409,11,1,28376 35443 27348 33127 32690 214 32761 31
1637046908410,12,0,28376 35443 27354 33130 32731 211 32758 33
1637046908410,13,0,28376 35443 27360 33134 32774 206 32756 35
1637046908410,14,0,28376 35443 27366 33137 32820 202 32756 37
1637046908411,15,2,28376 35443 27372 33140 32868 197 32756 40
1637046908411,16,84,28376 35443 27377 33143 32916 192 32758 42
1637046908411,17,97,28376 35443 27381 33145 32964 187 32760 45
1637046908411,18,49,28376 35443 27383 33147 33012 182 32763 48
1637046908454,19,24,28376 35443 27384 33147 33058 177 32767 50
1637046908454,20,130,28376 35443 27384 33146 33103 172 32770 53
1637046908454,21,182,28376 35443 27381 33143 33146 166 32774 56
1637046908455,22,85,28376 35443 27376 33139 33188 161 32778 59
1637046908455,23,1,28376 35443 27368 33133 33227 156 32783 62
1637046908455,24,30,28376 35443 27360 33126 33263 150 32788 65
1637046908456,25,77,28376 35443 27348 33117 33296 145 32793 67
1637046908456,26,0,28376 35443 27333 33107 33326 140 32798 70
1637046908456,27,2,28376 35443 27315 33095 33350 135 32803 72
1637046908457,28,0,28376 35443 27294 33081 33370 131 32808 74
1637046908457,29,0,28376 35443 27270 33067 33383 126 32814 76
1637046908457,30,0,28376 35443 27245 33051 33390 122 32819 78
1637046908498,31,0,28376 35443 27219 33034 33390 118 32824 80
1637046908498,32,0,28376 35443 27192 33017 33383 114 32829 81
1637046908498,33,0,28376 35443 27164 33000 33369 111 32833 82
1637046908498,34,0,28376 35443 27134 32982 33347 108 32837 83
1637046908501,35,0,28376 35443 27105 32965 33318 106 32840 83
1637046908501,36,0,28376 35443 27075 32947 33283 104 32843 83
1637046908501,37,0,28376 35443 27045 32930 33241 103 32845 83
1637046908501,38,17,28376 35443 27015 32913 33195 103 32846 83
1637046908501,39,1,28376 35443 26986 32896 33144 103 32846 82
1637046908501,40,30,28376 35443 26958 32880 33090 104 32846 81
1637046908503,41,79,28376 35443 26931 32865 33034 105 32846 80
1637046908503,42,0,28376 35443 26906 32850 32977 107 32844 78
1637046908503,43,3,28376 35443 26881 32837 32920 111 32842 76
1637046908544,44,0,28376 35443 26859 32824 32865 115 32839 74
1637046908544,45,0,28376 35443 26838 32813 32811 119 32835 72
1637046908544,46,0,28376 35443 26819 32803 32761 125 32831 70
1637046908545,47,0,28376 35443 26802 32794 32713 132 32826 67
1637046908545,48,0,28376 35443 26787 32786 32669 139 32820 64
1637046908545,49,0,28376 35443 26774 32779 32628 147 32814 62
1637046908545,50,0,28376 35443 26762 32773 32592 157 32807 59
1637046908547,51,0,28376 35443 26752 32768 32558 166 32800 56
1637046908547,52,0,28376 35443 26744 32764 32528 177 32792 53
1637046908547,53,0,28376 35443 26737 32761 32501 188 32783 50
1637046908590,54,17,28376 35443 26732 32759 32476 200 32773 47
1637046908590,55,1,28376 35443 26728 32757 32453 213 32764 45
1637046908590,56,10,28376 35443 26726 32757 32432 225 32753 42
1637046908591,57,79,28376 35443 26725 32757 32413 239 32742 39
1637046908592,58,0,28376 35443 26726 32757 32396 252 32731 37
1637046908591,59,4,28376 35443 26728 32759 32382 265 32719 35
1637046908592,60,0,28376 35443 26731 32761 32370 279 32707 33
1637046908591,61,0,28376 35443 26735 32764 32362 292 32696 31
1637046908592,62,0,28376 35443 26740 32767 32356 305 32685 30
1637046908593,63,0,28376 35443 26746 32771 32354 318 32674 28
1637046908593,0,111,28376 35443 26754 32775 32354 331 32664 27
1637046908593,1,65,28376 35443 26762 32780 32358 342 32656 26
1637046908593,2,177,28376 35443 26771 32786 32365 354 32648 25
1637046908635,3,24,28376 35443 26780 32792 32375 364 32641 25
1637046908635,4,250,28376 35443 26788 32798 32388 374 32636 25
1637046908635,5,139,28376 35443 26797 32805 32404 383 32632 25
1637046908635,6,85,28376 35443 26807 32812 32422 391 32629 25
1637046908636,7,1,28376 35443 26818 32819 32443 398 32628 25
1637046908635,8,30,28376 35443 26829 32826 32467 404 32628 26
1637046908636,9,77,28376 35443 26841 32833 32492 409 32630 27
1637046908635,10,0,28376 35443 26853 32840 32519 413 32632 27
1637046908636,11,1,28376 35443 26866 32848 32547 416 32636 29
1637046908679,12,0,28376 35443 26879 32855 32576 418 32640 30
1637046908679,13,0,28376 35443 26893 32863 32606 419 32646 31
1637046908679,14,0,28376 35443 26906 32870 32635 420 32652 33
1637046908681,15,2,28376 35443 26919 32878 32665 419 32659 34
1637046908681,16,77,28376 35443 26931 32885 32693 417 32667 36
1637046908681,17,97,28376 35443 26944 32892 32721 415 32676 38
1637046908681,18,49,28376 35443 26956 32899 32747 412 32684 39
1637046908681,19,24,28376 35443 26967 32906 32771 408 32693 41
1637046908681,20,130,28376 35443 26978 32911 32794 404 32702 43
1637046908681,21,199,28376 35443 26988 32917 32814 399 32712 46
1637046908683,22,85,28376 35443 26998 32922 32833 394 32721 48
1637046908683,23,1,28376 35443 27007 32928 32849 388 32729 50
1637046908683,24,30,28376 35443 27015 32933 32862 382 32738 52
1637046908754,25,77,28376 35443 27023 32937 32873 376 32746 55
1637046908754,26,0,28376 35443 27030 32942 32881 369 32754 57
1637046908754,27,2,28376 35443 27037 32946 32886 362 32760 59
1637046908755,28,0,28376 35443 27043 32950 32889 355 32767 62
1637046908755,29,0,28376 35443 27048 32953 32890 348 32771 64
1637046908755,30,0,28376 35443 27053 32956 32889 341 32776 67
1637046908756,31,0,28376 35443 27057 32959 32887 333 32780 69
1637046908756,32,0,28376 35443 27060 32961 32884 326 32783 72
1637046908756,33,0,28376 35443 27063 32962 32880 318 32785 74
1637046908756,34,0,28376 35443 27065 32963 32875 311 32787 76
1637046908757,35,0,28376 35443 27067 32964 32869 303 32788 79
1637046908758,36,0,28376 35443 27068 32965 32864 296 32788 81
1637046908757,37,0,28376 35443 27069 32966 32858 289 32788 83
1637046908758,38,17,28376 35443 27070 32966 32852 281 32788 85
1637046908757,39,1,28376 35443 27071 32967 32846 274 32787 87
1637046908758,40,30,28376 35443 27071 32967 32840 267 32785 89
1637046908759,41,79,28376 35443 27071 32967 32835 260 32782 90
1637046908759,42,0,28376 35443 27071 32967 32829 253 32779 92
1637046908759,43,3,28376 35443 27072 32967 32824 246 32776 93
1637046908799,44,0,28376 35443 27072 32968 32819 239 32771 94
1637046908799,45,0,28376 35443 27073 32968 32814 232 32768 95
1637046908799,46,0,28376 35443 27073 32969 32809 226 32762 96
1637046908800,47,0,28376 35443 27074 32970 32804 219 32756 96
1637046908801,48,0,28376 35443 27075 32971 32799 212 32750 97
1637046908800,49,0,28376 35443 27076 32972 32794 206 32744 97
1637046908801,50,0,28376 35443 27077 32973 32789 200 32738 96
1637046908800,51,0,28376 35443 27079 32974 32784 193 32731 96
1637046908801,52,0,28376 35443 27081 32976 32779 187 32725 95
1637046908800,53,0,28376 35443 27083 32977 32774 181 32718 94
1637046908803,54,17,28376 35443 27086 32979 32769 175 32712 93
1637046908803,55,1,28376 35443 27089 32982 32765 169 32706 91
1637046908803,56,10,28376 35443 27093 32984 32760 163 32700 89
1637046908844,57,79,28376 35443 27097 32986 32755 158 32695 87
1637046908844,58,0,28376 35443 27101 32989 32750 152 32690 85
1637046908844,59,4,28376 35443 27105 32992 32745 146 32685 82
1637046908846,60,0,28376 35443 27109 32995 32741 141 32681 80
1637046908846,61,0,28376 35443 27112 32998 32737 136 32677 77
1637046908846,62,0,28376 35443 27116 33001 32733 130 32674 74
1637046908847,63,0,28376 35443 27120 33005 32729 125 32672 71
1637046908847,0,111,28376 35443 27124 33008 32727 120 32670 68
1637046908847,1,65,28376 35443 27130 33012 32724 116 32669 64
1637046908847,2,177,28376 35443 27135 33015 32723 111 32668 61
1637046908920,3,24,28376 35443 27142 33018 32721 106 32669 58
1637046908920,4,250,28376 35443 27148 33022 32721 102 32670 54
1637046908920,5,139,28376 35443 27155 33026 32721 97 32671 51
1637046908921,6,85,28376 35443 27162 33029 32722 93 32674 47
1637046908922,7,1,28376 35443 27170 33033 32723 89 32676 44
1637046908921,8,30,28376 35443 27177 33038 32726 84 32679 41
1637046908922,9,77,28376 35443 27185 33042 32730 80 32683 38
1637046908921,10,0,28376 35443 27193 33046 32734 77 32686 35
1637046908922,11,1,28376 35443 27201 33051 32740 73 32690 32
1637046908923,12,0,28376 35443 27209 33056 32748 69 32694 29
1637046908924,13,0,28376 35443 27217 33061 32756 66 32698 27
1637046908923,14,0,28376 35443 27225 33066 32766 62 32703 25
1637046908924,15,2,28376 35443 27233 33071 32776 59 32707 23
1637046908923,16,77,28376 35443 27241 33076 32789 56 32712 21
1637046908924,17,97,28376 35443 27250 33081 32802 53 32717 20
1637046908923,18,49,28376 35443 27259 33086 32815 50 32722 19
1637046908925,19,24,28376 35443 27268 33091 32829 47 32727 18
1637046908925,20,130,28376 35443 27276 33097 32843 45 32733 18
1637046908925,21,199,28376 35443 27284 33101 32856 42 32738 18
1637046908965,22,85,28376 35443 27292 33106 32868 40 32743 18
1637046908965,23,1,28376 35443 27299 33110 32880 38 32748 19
1637046908965,24,30,28376 35443 27306 33114 32890 36 32752 20
1637046908966,25,77,28376 35443 27313 33118 32898 34 32757 21
1637046908967,26,0,28376 35443 27320 33121 32905 32 32761 22
1637046908966,27,2,28376 35443 27326 33124 32910 30 32765 24
1637046908967,28,0,28376 35443 27332 33128 32913 29 32768 26
1637046908966,29,0,28376 35443 27338 33131 32913 28 32770 28
1637046908967,30,0,28376 35443 27343 33134 32912 27 32772 30
1637046908968,31,0,28376 35443 27348 33137 32908 26 32773 33
1637046908968,32,0,28376 35443 27353 33139 32902 25 32775 35
1637046908968,33,0,28376 35443 27358 33141 32894 24 32775 38
1637046908968,34,0,28376 35443 27362 33143 32884 24 32775 41
1637046909010,35,0,28376 35443 27366 33145 32874 23 32775 44
1637046909010,36,0,28376 35443 27370 33147 32864 23 32774 47
1637046909010,37,0,28376 35443 27374 33149 32853 23 32774 50
1637046909012,38,17,28376 35443 27378 33151 32844 23 32773 53
1637046909012,39,1,28376 35443 27381 33154 32837 24 32772 56
1637046909012,40,30,28376 35443 27385 33156 32831 24 32771 59
1637046909012,41,79,28376 35443 27387 33157 32826 25 32771 61
1637046909012,42,0,28376 35443 27389 33160 32822 26 32771 64
1637046909012,43,3,28376 35443 27391 33162 32818 27 32772 66
1637046909055,44,0,28376 35443 27393 33164 32814 28 32774 68
1637046909055,45,0,28376 35443 27396 33166 32808 30 32776 70
1637046909055,46,0,28376 35443 27398 33169 32799 31 32779 72
1637046909057,47,0,28376 35443 27402 33171 32788 33 32782 73
1637046909057,48,0,28376 35443 27406 33174 32774 35 32785 74
1637046909057,49,0,28376 35443 27410 33176 32757 37 32789 75
1637046909057,50,0,28376 35443 27413 33178 32736 39 32792 75
1637046909057,51,0,28376 35443 27416 33180 32710 42 32796 75
1637046909057,52,0,28376 35443 27419 33181 32682 44 32799 75
1637046909057,53,0,28376 35443 27421 33183 32653 47 32802 75
1637046909059,54,17,28376 35443 27424 33184 32624 50 32804 74
1637046909059,55,1,28376 35443 27426 33185 32596 53 32805 73
1637046909059,56,10,28376 35443 27429 33187 32573 55 32806 72
1637046909099,57,79,28376 35443 27432 33188 32555 58 32805 70
1637046909099,58,0,28376 35443 27435 33190 32545 61 32804 68
1637046909099,59,4,28376 35443 27438 33191 32541 64 32801 66
1637046909100,60,0,28376 35443 27442 33192 32545 67 32799 64
1637046909100,61,0,28376 35443 27445 33194 32557 70 32795 61
1637046909100,62,0,28376 35443 27449 33195 32574 73 32791 59
1637046909101,63,0,28376 35443 27453 33197 32597 75 32787 56
1637046909101,0,111,28376 35443 27457 33199 32624 78 32784 53
1637046909101,1,65,28376 35443 27461 33202 32655 80 32780 50
1637046909101,2,177,28376 35443 27465 33205 32687 83 32776 46
1637046909145,3,24,28376 35443 27470 33208 32720 85 32773 43
1637046909145,4,250,28376 35443 27475 33211 32754 87 32770 40
1637046909145,5,139,28376 35443 27480 33213 32787 89 32768 36
1637046909147,6,85,28376 35443 27484 33216 32820 91 32766 33
1637046909148,7,1,28376 35443 27488 33219 32852 92 32764 30
1637046909147,8,30,28376 35443 27492 33221 32883 94 32762 27
1637046909148,9,77,28376 35443 27494 33223 32914 95 32760 24
1637046909147,10,0,28376 35443 27495 33224 32944 97 32759 21
1637046909148,11,1,28376 35443 27496 33224 32973 98 32758 18
1637046909149,12,0,28376 35443 27496 33223 33002 99 32757 15
1637046909149,13,0,28376 35443 27494 33220 33029 100 32757 13
1637046909149,14,0,28376 35443 27489 33216 33055 101 32757 10
1637046909189,15,2,28376 35443 27481 33211 33078 102 32758 8
1637046909189,16,77,28376 35443 27471 33204 33100 103 32760 6
1637046909189,17,97,28376 35443 27457 33196 33118 104 32763 5
1637046909189,18,49,28376 35443 27441 33187 33132 104 32766 3
1637046909191,19,24,28376 35443 27424 33176 33142 105 32769 2
1637046909191,20,130,28376 35443 27405 33164 33148 106 32774 1
1637046909191,21,199,28376 35443 27384 33151 33147 107 32780 0
1637046909191,22,85,28376 35443 27360 33136 33142 107 32786 0
1637046909191,23,1,28376 35443 27335 33121 33130 108 32793 0
1637046909191,24,30,28376 35443 27308 33104 33113 109 32800 0
1637046909192,25,77,28376 35443 27279 33087 33091 109 32807 0
1637046909192,26,0,28376 35443 27250 33069 33065 110 32814 0
1637046909192,27,2,28376 35443 27221 33051 33035 111 32821 0
1637046909235,28,0,28376 35443 27192 33033 33001 112 32828 0
1637046909235,29,0,28376 35443 27163 33016 32967 114 32834 0
1637046909235,30,0,28376 35443 27135 32999 32931 115 32839 0
